10033959080166,【生日礼物】YSL圣罗兰礼盒套装小金条21\1966杨树林细管哑光唇膏生日礼物送女生 小金条21# 复古正红色,278.00,伊卓美妆专营店,京东物流放心购秒杀免邮券99-20,//item.jd.com/10033959080166.html#comment,2万+,0.99
100009286695,"	
迪奥Dior全新烈艳蓝金唇膏丝绒999#3.5g(唇膏女 传奇红 生日礼物  送女友）",289.00,迪奥（Dior）美妆京东自营专区,自营放心购品质溯源闪购券300-10满499-80,//item.jd.com/100009286695.html#comment,100万+,0.96
100002478996,"	
魅可(MAC)磨砂尤雾弹devoted to chili 柔雾小辣椒(mac316/916 春夏点睛色彩 生日礼物女 )",139.00,MAC魅可海外自营专区,自营品质溯源包税券159-202件9折,//item.jd.com/100002478996.html#comment,20万+,0.94
100008729053,"	
完美日记小细跟恣意出色丝绒细管L02玫瑰小羊皮 0.8g(蜜桃豆沙色)刘宇同款  唇膏 生日礼物",89.90,完美日记京东自营旗舰店,自营放心购闪购,//item.jd.com/100008729053.html#comment,50万+,0.97
100026883640,【11.11预售】美宝莲高颜值彩妆套装 美宝莲小红线不沾杯吸睛橘棕08+眼影纽约时刻眼影盘大地色系,238.00,美宝莲京东自营官方旗舰店,自营放心购,//item.jd.com/100026883640.html#comment,1万+,0.96
100016349674,"	
迪奥Dior全新烈艳蓝金唇膏丝绒720#3.5g(唇膏女 豆沙红棕  送老婆  送女友  生日礼物）",343.00,迪奥（Dior）美妆京东自营专区,自营品质溯源闪购券300-10满300-30,//item.jd.com/100016349674.html#comment,100万+,0.96
100008794823,"	
完美日记 小细跟细管礼盒三支装L02+L03+L04必备气质 唇膏 生日礼物",249.90,完美日记京东自营旗舰店,自营放心购券229-10,//item.jd.com/100008794823.html#comment,20万+,0.97
37622678353,卡姿兰轻雾感哑光唇膏女3.6g 持久滋润保湿防水不易掉色不沾杯李佳琦推荐平价生日礼物女 20#真我,99.00,卡姿兰久州达专卖店,京东物流放心购满99-10,//item.jd.com/37622678353.html#comment,5万+,0.97
100012404505,纪梵希（Givenchy）高定香榭红丝绒唇膏N37 3.4g  哑光 朱砂砖红 生日礼物,360.00,GIVENCHY纪梵希京东自营官方旗舰店,自营放心购闪购券1200-100赠,//item.jd.com/100012404505.html#comment,5万+,0.96
10021550380715,【生日礼物女】阿玛尼（Armani）红管唇釉405 208哑光415 418礼盒套装老婆 女友 可御可萌双支礼盒装208+405,489.00,埃坶玖美妆专营店,京东物流放心购秒杀券99-20,//item.jd.com/10021550380715.html#comment,2万+,0.98
700366,法国依泉（Uriage）柔润护唇膏4g 保湿滋润男女润唇膏 （滋润轻薄 防干裂唇膜 淡化唇纹 原装进口）,33.00,依泉京东自营旗舰店,自营放心购,//item.jd.com/700366.html#comment,50万+,0.98
64119968113,Armani阿玛尼唇釉405/415/400/200红管礼盒套装臻致丝绒哑光液体唇膏 红管405#烂番茄红,258.00,芙珂丝化妆品专营店,京东物流放心购免邮,//item.jd.com/64119968113.html#comment,2万+,0.99
100013372343,"	
完美日记小黑钻套组倾色暮光唇膏迷你6支装礼盒 升级版 生日礼物",109.90,完美日记京东自营旗舰店,自营放心购闪购满赠,//item.jd.com/100013372343.html#comment,20万+,0.98
4075263,"	
魅可（M.A.C）柔感哑光唇膏01# 3g(602 CHILI)枫叶砖红  网红小辣椒  经典子弹头  节日礼物 送女友送老婆",166.00,MAC魅可京东自营专区,自营品质溯源闪购每满100-10赠,//item.jd.com/4075263.html#comment,20万+,0.98
5819867,"	
汤姆福特（TOM FORD）TF 经典唇膏 3g 16 SCARLET ROUGE  复古番茄红 滋润（奶油质地）彩妆礼物",358.00,京东国际美妆自营跨境免税店,自营放心购品质溯源包税券159-20每满300-30,//item.jd.com/5819867.html#comment,20万+,0.98
10031645274936,"	
【生日礼物】GUCCI 古驰碎花金管哑光唇膏礼盒套装碎花25#505#208# 新款金管哑光505#",278.00,致臻化妆品专营店,京东物流放心购秒杀满333-44,//item.jd.com/10031645274936.html#comment,2万+,0.98
100012377626,卡姿兰（Carslan）雾吻唇膏(雾面哑光不易沾杯不易掉色)M02（糖渍山楂） 生日礼物女,89.00,卡姿兰京东自营官方旗舰店,自营放心购,//item.jd.com/100012377626.html#comment,10万+,0.96
6291116,"	
卡姿兰（Carslan）粉悦木马轻雾感唇爱盒(礼盒 雾感哑光唇膏不易沾杯 mini6支套装 )  生日礼物女",89.00,卡姿兰京东自营官方旗舰店,自营放心购闪购,//item.jd.com/6291116.html#comment,20万+,0.98
5153444,汤姆福特(TOM FORD)烈焰幻魅唇膏16#3g(TF经典款 TF女 斯嘉丽红 滋润丝滑 送朋友 生日礼物),460.00,汤姆福特（TOM FORD）京东自营专区,自营放心购品质溯源满300-30赠,//item.jd.com/5153444.html#comment,20万+,0.98
68035186544,"	
情人节生日礼物汤姆福特（TOM FORD）TF16烈焰炫彩幻魅黑金礼盒黑管细管唇膏 黑管16#SCARLET ROUGE经典番茄红",278.00,荼蕾熙美妆专营店,京东物流放心购秒杀券99-20,//item.jd.com/68035186544.html#comment,1万+,0.99
10020307360855,卡姿兰礼盒雾吻唇膏哑光雾感显色保湿持妆不易掉色薇娅推荐平价女友生日礼物女 M05奶油萝卜,99.00,卡姿兰久州达专卖店,京东物流放心购满99-10,//item.jd.com/10020307360855.html#comment,2万+,0.98
10034001069765,Armani阿玛尼唇釉405烂番茄色生日礼物女礼盒套装 红管405#烂番茄红,238.00,乐逗美妆专营店,京东物流放心购秒杀免邮赠,//item.jd.com/10034001069765.html#comment,5000+,0.98
100026474408,完美日记PERFECT DIARY 锁色薄纱名片唇釉205（宿醉樱桃）轻薄唇纱显白唇膏 生日礼物,69.90,完美日记京东自营旗舰店,自营放心购,//item.jd.com/100026474408.html#comment,0,1.0
10037166215489,"	
皮革包包完美小日记细跟礼盒学生生日礼物女生送闺蜜女朋友老婆结婚纪念日礼物套装化妆品套盒唇膏 爱心款皮革礼盒【七仓配送·送",118.00,诚之诚美妆专营店,京东物流新品秒杀免邮,//item.jd.com/10037166215489.html#comment,500+,0.93
100012404431,纪梵希（Givenchy）高定香榭唇膏 小羊皮N304 3.4g 半哑光 少女西柚红  生日礼物,360.00,GIVENCHY纪梵希京东自营官方旗舰店,自营闪购券1200-100赠,//item.jd.com/100012404431.html#comment,5万+,0.96
100017614666,"	
迪奥(Dior)烈艳蓝金#999 丝绒正红 3.5g(礼盒套装 迪奥唇膏 丝绒正红 传奇红唇 生日礼物女)",295.00,迪奥（Dior）海外京东自营专区,自营放心购品质溯源包税券299-30每满300-30,//item.jd.com/100017614666.html#comment,20万+,0.96
100008341435,"	
兰蔻菁纯柔雾哑光唇膏 888 3.4g 化妆品 莓果色小野莓 显白不挑皮 礼盒礼物送女友 11.11预售爆款",285.00,兰蔻京东自营官方旗舰店,自营放心购券1200-100赠,//item.jd.com/100008341435.html#comment,50万+,0.97
100019866682,"	
迪奥(Dior)全新烈艳蓝金#999缎光正红色唇膏3.5g(礼盒套装 迪奥 保湿滋润 缎光持久 生日礼物女)",295.00,迪奥（Dior）海外京东自营专区,自营品质溯源包税券159-20每满300-30,//item.jd.com/100019866682.html#comment,20万+,0.96
10029675738572,【两支39】小熊唇釉皮可小熊琉光镜面唇釉持久润泽显白玻璃唇釉呆萌熊小布丁唇彩唇蜜 01#白桃乌龙,29.00,楚博美妆护肤专营店,,//item.jd.com/10029675738572.html#comment,5000+,0.94
34863037520,卡姿兰轻雾感哑光唇膏女3.6g 持久滋润保湿防水不易掉色不沾杯李佳琦推荐平价生日礼物女 13#暧昧,99.00,卡姿兰久州达专卖店,京东物流放心购满99-10,//item.jd.com/34863037520.html#comment,5万+,0.97
100009404481,"	
花西子【同心礼】同心锁/浮雕雕花唇膏女保湿滋润中国风情人节礼物-M413檀心锁",219.00,花西子京东自营旗舰店,自营放心购,//item.jd.com/100009404481.html#comment,10万+,0.98
7813639,"	
阿玛尼（ARMANI）臻致丝绒哑光唇釉  400 流金红管哑光 正红色 6.5ml彩妆礼物",225.00,京东国际美妆自营跨境免税店,自营品质溯源包税券299-20每满300-30,//item.jd.com/7813639.html#comment,10万+,0.96
100023820236,"	
圣罗兰（YSL） 小黑条 裸感哑光新色302赤裸豆沙色 2g (半哑光 持久显色 送礼盒）生日礼物",350.00,圣罗兰（YSL）美妆京东自营专区,自营品质溯源每满300-30,//item.jd.com/100023820236.html#comment,10万+,0.97
100008602116,"	
colorkey 珂拉琪雾面丝绒空气哑光唇釉 B605肉桂蜜桃1.7g 唇彩唇蜜唇泥丝绒系列不易沾杯不易掉色",59.00,colorkey京东自营官方旗舰店,自营放心购闪购2件7.5折,//item.jd.com/100008602116.html#comment,50万+,0.98
100009050129,露华浓(Revlon) 丽采唇膏#006橘调正红4.2g 中国限定色 雾面哑光唇膏女 持久显色 生日礼物,77.00,露华浓（Revlon）美妆京东自营旗舰店,自营放心购,//item.jd.com/100009050129.html#comment,10万+,0.97
100013038018,迪奥Dior魅惑润唇蜜001#3.5g(润唇膏 粉红色 滋润保湿 送女友 新版本3.2g)新老版本随机发货,319.00,迪奥（Dior）美妆京东自营专区,自营品质溯源闪购券300-10满300-30,//item.jd.com/100013038018.html#comment,20万+,0.98
100026324262,"	
3CE三熹玉丝绒唇釉网红#砖红色#TAUPE",107.00,3CE京东自营官方旗舰店,自营新品秒杀,//item.jd.com/100026324262.html#comment,1万+,0.96
100016002864,"	
花西子雕花/浮雕唇膏女半哑光正红烂番茄色中国风杜鹃520礼物送女友情人节七夕节- M122绛仙绣",129.00,花西子京东自营旗舰店,自营,//item.jd.com/100016002864.html#comment,10万+,0.97
100009830162,"	
colorkey 珂拉琪雾面丝绒空气哑光唇釉 R608焦糖红棕1.7g 唇彩唇蜜唇泥丝绒系列不易沾杯不易掉色",59.00,colorkey京东自营官方旗舰店,自营放心购闪购2件7.5折,//item.jd.com/100009830162.html#comment,50万+,0.98
100023741140,纪梵希（Givenchy）高定香榭唇膏 小羊皮N333 3.4g 半哑光 女神红 生日礼物,360.00,GIVENCHY纪梵希京东自营官方旗舰店,自营闪购券1200-100赠,//item.jd.com/100023741140.html#comment,5万+,0.96
10031469796657,【保税直发】 Christian Louboutin克里斯提CL萝卜丁女王权杖唇膏套装礼盒礼物 送礼限定套盒001+001M+005M送凡士林,1769.00,寰星海外专营店,,//item.jd.com/10031469796657.html#comment,500+,0.95
45024574886,盈盼一鹿有你礼盒套装生日礼物女生女朋友女孩闺蜜送老婆结婚纪念日送女友中秋礼品情人节礼物化妆品 一鹿有你【同心锁套盒+精美礼,238.00,盈盼礼品旗舰店,京东物流,//item.jd.com/45024574886.html#comment,2万+,0.99
4564178,"	
魅可(MAC)子弹头Ruby Woo复古哑光红(mac707 经典蓝调正红 生日礼物女 )",139.00,MAC魅可海外自营专区,自营放心购品质溯源包税券159-20每满300-30,//item.jd.com/4564178.html#comment,100万+,0.97
100007391616,"	
美宝莲 黑魔方绝色持久 丝绒哑光 604 朱砂橘色 3.9g易上色 显色持久 送女友送老婆生日送礼",109.00,美宝莲京东自营官方旗舰店,自营放心购闪购每满159-60,//item.jd.com/100007391616.html#comment,10万+,0.98
100024077586,"	
兰蔻菁纯丝绒雾面唇膏295 3.4g 小蛮腰哑光微醺甜茶 显白化妆品礼盒礼物送女友 11.11预售爆款",300.00,兰蔻京东自营官方旗舰店,自营放心购新品券1200-100赠,//item.jd.com/100024077586.html#comment,50万+,0.97
100026321248,"	
阿玛尼（ARMANI）红管唇釉405# 丝绒哑光唇釉 6.5ml（至美番茄红 免税版）",249.00,阿玛尼（Armani）美妆京东自营专区,自营放心购,//item.jd.com/100026321248.html#comment,20万+,0.96
100014657627,古驰 小碎花25号色  元气橘调 水润清透,350.00,香水彩妆京东自营专区,自营放心购,//item.jd.com/100014657627.html#comment,2000+,0.97
100016236074,"	
花西子雕花/浮雕唇膏女半哑光正红烂番茄色中国风杜鹃520礼物送女友情人节-M123伯牙绣",129.00,花西子京东自营旗舰店,自营放心购,//item.jd.com/100016236074.html#comment,10万+,0.97
100022138614,"	
colorkey 珂拉琪Hello Kitty粉力琪遇礼盒01粉力出圈1g*6 空气唇釉镜光镜面丝绒哑光唇彩唇蜜 礼物送礼",189.00,colorkey京东自营官方旗舰店,自营放心购闪购每满159-60赠,//item.jd.com/100022138614.html#comment,2万+,0.98
100024296466,"	
迪奥Dior全新烈艳蓝金唇膏限量4支套装(哑光999+哑光772+丝绒720+丝绒840) 礼盒 送女友 送老婆",1400.00,迪奥（Dior）美妆京东自营专区,自营放心购新品品质溯源券300-10满499-100,//item.jd.com/100024296466.html#comment,100万+,0.96
100017665200,"	
圣罗兰（YSL）方管新色1966红棕色（缎光 持久易上色）生日礼物",335.00,圣罗兰（YSL）美妆京东自营专区,自营放心购品质溯源每满300-30,//item.jd.com/100017665200.html#comment,20万+,0.98
10021960568762,"	
卡姿兰（Carslan）丝绒哑光唇釉雾面不掉色不易沾杯套装礼盒节日送礼七夕情人节礼物送女朋友 V603【烂番茄】",69.00,红动美妆专营店,放心购免邮满69-10赠,//item.jd.com/10021960568762.html#comment,2万+,0.95
10021869368600,colorkey珂拉琪黑缎唇釉哑光雾面唇彩持久滋润生日送女友礼物 R907 盐盐葡萄,69.00,colorkey官方旗舰店,放心购,//item.jd.com/10021869368600.html#comment,1万+,0.97
70032921683,阿玛尼ARMANI405红管唇釉206 205哑光415气垫套装套盒礼盒生日礼物女 红管405# 番茄红,278.00,布鲁斯美妆专营店,京东物流放心购券99-20,//item.jd.com/70032921683.html#comment,2万+,0.98
100022864564,"	
魅可（M.A.C）挚爱柔缎唇膏34# （Hot as Chili）贪心红椒 丘比特限量版 节日礼物  送女友送老婆",180.00,MAC魅可京东自营专区,自营放心购品质溯源赠,//item.jd.com/100022864564.html#comment,5万+,0.96
100016002868,"	
花西子雕花/浮雕唇膏女半哑光正红烂番茄色中国风杜鹃520礼物送女友情人节七夕节- M119湘妃绣",129.00,花西子京东自营旗舰店,自营,//item.jd.com/100016002868.html#comment,10万+,0.97
10035434492412,【生日礼物】YSL圣罗兰套装礼盒ysl小金条21杨树林圆管12方管1966老婆生日礼物女 小金条21# 复古正红色,278.00,致臻化妆品专营店,京东物流放心购秒杀,//item.jd.com/10035434492412.html#comment,1万+,0.98
10033626047650,Pink Bear 皮可熊琉光镜面水唇釉平价持久润泽显白小布丁2.5g 女学生镜面唇彩唇蜜礼物 乖巧宝宝联名款 L310白桃乌龙,29.00,Pink Bear旗舰店,满赠,//item.jd.com/10033626047650.html#comment,2000+,0.99
27059752284,Karen Murrell天然食用材质孕妇8号黎明橘光,125.00,Karen Murrell海外官方旗舰店,,//item.jd.com/27059752284.html#comment,2万+,0.98
100009056327,"	
花西子雕花/浮雕唇膏女半哑光正红烂番茄色中国风杜鹃520礼物送女友情人节- M117红鸾绣（正红色）",129.00,花西子京东自营旗舰店,自营放心购,//item.jd.com/100009056327.html#comment,10万+,0.97
100024754698,"	
纪梵希（Givenchy）限量版高定香榭唇膏N37(爱语版) 3.4g  半哑光 女王红 生日礼物",360.00,GIVENCHY纪梵希京东自营官方旗舰店,自营放心购新品闪购券1200-100赠,//item.jd.com/100024754698.html#comment,5万+,0.96
10037606689120,"	
限定款·5支套装】礼盒化妆品套装曼诗丽小细管丝绒哑光雾面唇妆彩妆套装生日礼物送女朋友老婆 永生花礼盒/五支套装",89.00,轩妙美妆护肤专营店,京东物流放心购新品免邮,//item.jd.com/10037606689120.html#comment,200+,1.0
10027068468686,"	
ysl圣罗兰小金条1966 21 27 28 416号哑光唇膏高定鳄纹限量版 21#复古正红 大热色",239.00,圆净海外专营店,券199-10赠,//item.jd.com/10027068468686.html#comment,1000+,0.97
100021105894,"	
花西子并蒂同心妆匣/雕花唇膏哑光滋润同心锁礼盒套装七夕情人节教师节礼物送女友520定情版",520.00,花西子京东自营旗舰店,自营放心购,//item.jd.com/100021105894.html#comment,1万+,0.98
700366,法国依泉（Uriage）柔润护唇膏4g 保湿滋润男女润唇膏 （滋润轻薄 防干裂唇膜 淡化唇纹 原装进口）,33.00,依泉京东自营旗舰店,自营放心购,//item.jd.com/700366.html#comment,50万+,0.98
100022610238,"
雅诗兰黛倾慕哑光唇膏557#焦糖烤栗色保湿滋润温柔显白不挑皮持久不掉色化妆品礼盒【预售】",290.00,Estee Lauder雅诗兰黛京东自营官方旗舰店,自营券1200-100赠,//item.jd.com/100022610238.html#comment,2万+,0.97
52343897698,百雀羚三生花持色莹亮唇膏学生款持久保湿不易脱色官网 西柚色 3.2g,19.90,百雀羚旗舰店,放心购,//item.jd.com/52343897698.html#comment,2000+,0.98
10024788355937,"	
【节日生日礼物】圣罗兰（YSL）ysl圣罗兰 杨树林迷魅纯漾方管唇膏女 方管N°103（保税速达）",141.00,B Beauty pear海外旗舰店,京东物流每满300-30,//item.jd.com/10024788355937.html#comment,1000+,0.94
100016525736,"	
花西子鲜花/女款雾面哑光保湿滋润唇膏奶茶豆沙烂番茄色- M401 圣檀心（哑光豆沙粉）",89.00,花西子京东自营旗舰店,自营放心购,//item.jd.com/100016525736.html#comment,1万+,0.97
100017411370,"	
阿玛尼（ARMANI）挚爱哑光唇膏405 4g（烤番茄红 哑而不干  雾面哑光 生日礼物送女友）",332.00,阿玛尼（Armani）美妆京东自营专区,自营品质溯源闪购,//item.jd.com/100017411370.html#comment,5万+,0.97
65376097368,colorkey珂拉琪小黑镜唇釉唇彩唇蜜滋润保湿镜光镜面持久显色女学生唇釉送女友礼物 B705 焦糖奶茶,59.00,colorkey官方旗舰店,放心购,//item.jd.com/65376097368.html#comment,20万+,0.97
100012976244,圣罗兰（YSL）小金条21号限定礼盒（送香水1.2ml*1+乳液1ml*1）生日礼物,374.00,圣罗兰（YSL）美妆京东自营专区,自营品质溯源每满300-30,//item.jd.com/100012976244.html#comment,10万+,0.97
68155541890,礼盒彩妆套装生日礼物女生情人节礼物送女友女朋友女孩闺蜜老婆老师创意情侣实用表白礼品 花仙西子国风彩妆礼盒,96.00,茜儿姐礼品旗舰店,京东物流放心购秒杀,//item.jd.com/68155541890.html#comment,2万+,0.97
100009482880,"	
阿玛尼（ARMANI）红管陶土红棕系列 唇釉 415 赤木红棕 山楂红 红管新色 6.5ml彩妆礼物",225.00,京东国际美妆自营跨境免税店,自营放心购品质溯源包税券159-20每满300-30,//item.jd.com/100009482880.html#comment,10万+,0.96
100010102495,"	
圣罗兰(YSL)哑光小金条28号礼盒 2.2g【高阶胡萝卜色 复古哑光】生日礼物送女友",295.00,圣罗兰（YSL）海外京东自营专区,自营放心购品质溯源包税券299-30每满300-30,//item.jd.com/100010102495.html#comment,10万+,0.97
68629611821,戈戈舞学生平价女小众品牌哑光雾面丝绒唇膏gogotales 607细闪番茄（小粉管）,29.00,微刻化妆品专营店,放心购,//item.jd.com/68629611821.html#comment,1万+,0.96
100012404505,纪梵希（Givenchy）高定香榭红丝绒唇膏N37 3.4g  哑光 朱砂砖红 生日礼物,360.00,GIVENCHY纪梵希京东自营官方旗舰店,自营放心购,//item.jd.com/100012404505.html#comment,5万+,0.96
100021105906,"	
圣罗兰（YSL）小金条  哑光新色1966红棕色  2.2g（复古哑光 持久显色  送礼盒）生日礼物",350.00,圣罗兰（YSL）美妆京东自营专区,自营放心购品质溯源每满300-30,//item.jd.com/100021105906.html#comment,50万+,0.97
100011031443,"	
完美日记 小细跟皮箱礼盒01 小细跟*6 含手提箱+贺卡+手提袋  生日礼物",659.00,完美日记京东自营旗舰店,自营放心购闪购,//item.jd.com/100011031443.html#comment,20万+,0.97
100006965554,"	
圣罗兰（YSL）小金条 28号 高阶胡萝卜色 2.2g（复古哑光 送礼盒）生日礼物",350.00,圣罗兰（YSL）美妆京东自营专区,自营放心购品质溯源每满300-30,//item.jd.com/100006965554.html#comment,50万+,0.97
100016002830,"	
花西子雕花/浮雕唇膏女半哑光正红烂番茄色中国风杜鹃520礼物送女友情人节送女友- M408子期绣",129.00,花西子京东自营旗舰店,自营,//item.jd.com/100016002830.html#comment,10万+,0.97
42885354144,汤姆福特（TOM FORD） TF黑管烈焰幻魅唇膏生日礼物礼盒套装 滋润tf16#斯嘉丽红(番茄红),278.00,乐逗美妆专营店,京东物流放心购秒杀免邮赠,//item.jd.com/42885354144.html#comment,2万+,0.98
100009050129,露华浓(Revlon) 丽采唇膏#006橘调正红4.2g 中国限定色 雾面哑光唇膏女 持久显色 生日礼物,77.00,露华浓（Revlon）美妆京东自营旗舰店,自营放心购,//item.jd.com/100009050129.html#comment,10万+,0.97
100025788230,酵色Joocyee夏禅滋润 #506开到荼靡 3g 高级显白送女友生日礼物,89.00,Joocyee酵色京东自营旗舰店,自营放心购,//item.jd.com/100025788230.html#comment,1000+,0.94
10028984018606,【国内专柜】Armani阿玛尼唇釉405\/415臻致丝绒红管礼盒套装哑光液体唇膏 红管405#烂番茄红,258.00,搏燕化妆品专营店,京东物流放心购免邮赠,//item.jd.com/10028984018606.html#comment,2000+,0.99
100003187898,"	
卡姿兰(Carslan)盈彩唇膏 （易上色 不易脱色 保湿滋润 持久） #08显白色 3.5g  生日礼物女",49.00,卡姿兰京东自营官方旗舰店,自营放心购闪购,//item.jd.com/100003187898.html#comment,5万+,0.97
100009841317,"	
迪奥Dior化妆品套装(缎光/滋润999经典正红+护肤3ml+香水1ml 小样随机 唇膏女 生日礼物 送老婆  送女友)",359.00,迪奥（Dior）美妆京东自营专区,自营品质溯源闪购券300-10满300-30,//item.jd.com/100009841317.html#comment,100万+,0.96
10036798968242,"	
迪奥（Dior）魅惑蓝金金属滋润哑光丝绒999\/888\/840\/760变色唇膏礼盒套装 全新滋润999#3.5g正红色礼盒套装",308.00,wogogo海外旗舰店,放心购免邮每满300-30,//item.jd.com/10036798968242.html#comment,1000+,0.98
100017183224,"	
迪奥Dior化妆品套装(丝绒999传奇红+护肤3ml+香水1ml 小样随机 唇膏女 送老婆  送女友 生日礼物)",359.00,迪奥（Dior）美妆京东自营专区,自营放心购品质溯源闪购券300-10满300-30,//item.jd.com/100017183224.html#comment,100万+,0.96
62620608138,【张新成推荐】卡姿兰 丝绒唇膏哑光雾感滋润持久滋润不沾杯不掉色情人节生日礼物 14#超模,119.00,卡姿兰旗舰店,放心购,//item.jd.com/62620608138.html#comment,2000+,0.97
100016236052,"	
花西子雕花/浮雕唇膏女半哑光正红烂番茄色中国风杜鹃520礼物送女友情人节-M116彤心绣",129.00,花西子京东自营旗舰店,自营,//item.jd.com/100016236052.html#comment,10万+,0.97
10026768571153,"	
【礼物推荐】圣罗兰（YSL） 金管圆管莹亮纯魅唇膏12#46#3.2g 方管13# 女士彩妆 圆管46#橙红色",269.00,京东泰国官方旗舰店,京东物流免邮券299-10,//item.jd.com/10026768571153.html#comment,1万+,0.94
